per_enum_index_show,lte-rrc_UL_DCCH_Message_element_pos,per_extension_bit_showname,per_extension_present_bit_showname,lte-rrc_dedicatedInfoType_size,lte-rrc_UL_DCCH_Message_element_size,per_extension_bit_pos,lte-rrc_c1_showname,lte-rrc_rrc_TransactionIdentifier_value,lte-rrc_c1_show,lte-rrc_ulInformationTransfer_r8_element_size,lte-rrc_criticalExtensions_showname,lte-rrc_selectedPLMN_Identity_value,lte-rrc_phich_Duration_value,lte-rrc_rrc_TransactionIdentifier_pos,per_octet_string_length_show,per_sequence_of_length_pos,lte-rrc_ueCapabilityEnquiry_element_pos,per_enum_index_value,per_octet_string_length_showname,per_enum_index_showname,lte-rrc_DL_DCCH_Message_element_size,lte-rrc_dedicatedInfoNASList_value,lte-rrc_establishmentCause_value,lte-rrc_dedicatedInfoNAS_pos,lte-rrc_drb_ToAddModList_pos,lte-rrc_cellIdentity_pos,lte-rrc_criticalExtensions_value,per_octet_string_length_name,lte-rrc_cellIdentity_showname,per_choice_index_pos,per_sequence_of_length_value,per_enum_index_name,per_choice_index_value,lte-rrc_dedicatedInfoType_value,per_octet_string_length_value,lte-rrc_c1_size,lte-rrc_cqi_ReportConfig_element_pos,lte-rrc_systemInformationBlockType1_element_showname,lte-rrc_dedicatedInfoNAS_show,label
3.0,48.0,4.0,2.0,14.0,14.0,45.0,19.0,28.0,4.0,12.0,6.0,0.0,60.0,40.0,21.0,43.0,42.0,10.0,12.0,3.0,5.0,32.0,19.0,47.0,118.0,34.0,339.0,1.0,2.0,40.0,9.0,0.0,34.0,184.0,9.0,14.0,56.0,1.0,264.0,0
1.0,48.0,4.0,2.0,14.0,14.0,45.0,13.0,28.0,1.0,12.0,6.0,0.0,61.0,40.0,21.0,34.0,42.0,4.0,12.0,1.0,5.0,32.0,19.0,47.0,118.0,34.0,339.0,1.0,0.0,34.0,2.0,0.0,13.0,184.0,9.0,14.0,56.0,0.0,264.0,0
3.0,48.0,4.0,2.0,14.0,14.0,45.0,12.0,28.0,0.0,12.0,5.0,0.0,61.0,40.0,21.0,34.0,42.0,27.0,12.0,5.0,5.0,32.0,19.0,47.0,118.0,34.0,5.0,1.0,2.0,34.0,0.0,1.0,0.0,184.0,9.0,32.0,56.0,1.0,264.0,0
4.0,48.0,4.0,2.0,14.0,14.0,45.0,7.0,28.0,1.0,12.0,3.0,0.0,61.0,40.0,21.0,43.0,42.0,17.0,12.0,4.0,5.0,32.0,9.0,47.0,118.0,34.0,249.0,1.0,2.0,35.0,9.0,0.0,13.0,184.0,9.0,6.0,56.0,1.0,264.0,0
3.0,48.0,2.0,2.0,14.0,14.0,45.0,8.0,60.0,3.0,12.0,0.0,0.0,61.0,44.0,21.0,46.0,42.0,6.0,12.0,3.0,5.0,32.0,19.0,47.0,118.0,34.0,338.0,1.0,2.0,44.0,8.0,0.0,22.0,184.0,9.0,19.0,56.0,1.0,264.0,0
3.0,46.0,4.0,2.0,14.0,34.0,45.0,9.0,20.0,4.0,12.0,0.0,0.0,61.0,46.0,32.0,43.0,42.0,27.0,9.0,5.0,5.0,32.0,19.0,47.0,118.0,34.0,178.0,0.0,2.0,46.0,9.0,1.0,4.0,184.0,0.0,34.0,56.0,1.0,139.0,0
0.0,48.0,1.0,0.0,14.0,14.0,41.0,10.0,30.0,6.0,12.0,0.0,0.0,61.0,40.0,21.0,43.0,42.0,0.0,12.0,0.0,2.0,32.0,19.0,47.0,118.0,34.0,229.0,1.0,2.0,40.0,9.0,0.0,9.0,184.0,9.0,2.0,56.0,1.0,264.0,0
3.0,48.0,4.0,2.0,14.0,1.0,45.0,11.0,28.0,5.0,12.0,4.0,0.0,61.0,48.0,21.0,43.0,42.0,27.0,12.0,5.0,5.0,32.0,19.0,47.0,118.0,34.0,228.0,1.0,2.0,48.0,9.0,1.0,6.0,184.0,9.0,1.0,56.0,1.0,264.0,0
3.0,48.0,4.0,2.0,14.0,14.0,45.0,14.0,38.0,7.0,12.0,0.0,0.0,61.0,44.0,21.0,45.0,44.0,27.0,12.0,5.0,2.0,32.0,19.0,47.0,118.0,34.0,230.0,1.0,2.0,44.0,0.0,1.0,11.0,184.0,9.0,2.0,56.0,1.0,264.0,0
3.0,50.0,4.0,2.0,14.0,14.0,45.0,15.0,38.0,7.0,12.0,0.0,0.0,61.0,50.0,21.0,51.0,42.0,27.0,12.0,5.0,5.0,32.0,19.0,47.0,118.0,34.0,231.0,1.0,2.0,50.0,1.0,1.0,11.0,184.0,9.0,14.0,56.0,1.0,264.0,0
4.0,48.0,3.0,2.0,14.0,14.0,42.0,2.0,20.0,4.0,12.0,0.0,0.0,61.0,40.0,21.0,43.0,42.0,15.0,12.0,4.0,87.0,5.0,19.0,47.0,105.0,34.0,201.0,1.0,2.0,40.0,7.0,0.0,4.0,184.0,9.0,87.0,120.0,1.0,264.0,0
3.0,61.0,4.0,2.0,14.0,15.0,45.0,18.0,28.0,9.0,14.0,0.0,0.0,61.0,40.0,13.0,43.0,42.0,27.0,1.0,5.0,5.0,32.0,19.0,62.0,118.0,34.0,296.0,0.0,2.0,61.0,9.0,1.0,15.0,145.0,4.0,15.0,56.0,1.0,187.0,0
3.0,48.0,4.0,2.0,39.0,14.0,45.0,0.0,8.0,1.0,12.0,0.0,0.0,61.0,40.0,38.0,43.0,42.0,27.0,11.0,5.0,40.0,32.0,19.0,41.0,118.0,34.0,91.0,0.0,2.0,40.0,9.0,1.0,24.0,86.0,4.0,40.0,56.0,1.0,169.0,0
1.0,48.0,4.0,2.0,14.0,14.0,45.0,6.0,28.0,5.0,12.0,0.0,0.0,61.0,40.0,21.0,43.0,42.0,1.0,12.0,1.0,1.0,32.0,19.0,47.0,118.0,34.0,228.0,1.0,2.0,40.0,9.0,0.0,6.0,184.0,9.0,1.0,56.0,1.0,264.0,0
4.0,48.0,4.0,2.0,14.0,14.0,45.0,7.0,28.0,1.0,12.0,3.0,0.0,61.0,40.0,21.0,43.0,42.0,17.0,12.0,4.0,5.0,32.0,9.0,47.0,118.0,34.0,249.0,1.0,2.0,35.0,9.0,0.0,13.0,184.0,9.0,6.0,56.0,1.0,264.0,0
3.0,48.0,2.0,2.0,14.0,14.0,45.0,8.0,60.0,3.0,12.0,0.0,0.0,61.0,44.0,21.0,46.0,42.0,6.0,12.0,3.0,5.0,32.0,19.0,47.0,118.0,34.0,338.0,1.0,2.0,44.0,8.0,0.0,22.0,184.0,9.0,19.0,56.0,1.0,264.0,0
3.0,46.0,4.0,2.0,14.0,30.0,45.0,9.0,20.0,4.0,12.0,0.0,0.0,61.0,46.0,28.0,43.0,42.0,27.0,7.0,5.0,5.0,32.0,19.0,47.0,118.0,34.0,129.0,0.0,2.0,46.0,9.0,1.0,4.0,184.0,0.0,30.0,56.0,1.0,117.0,0
1.0,48.0,4.0,2.0,14.0,14.0,45.0,6.0,28.0,5.0,12.0,0.0,0.0,61.0,40.0,21.0,43.0,42.0,1.0,12.0,1.0,1.0,32.0,19.0,47.0,118.0,34.0,228.0,1.0,2.0,40.0,9.0,0.0,6.0,184.0,9.0,1.0,56.0,1.0,264.0,0
3.0,48.0,4.0,2.0,14.0,14.0,45.0,19.0,28.0,4.0,12.0,6.0,0.0,61.0,40.0,21.0,43.0,42.0,11.0,12.0,3.0,5.0,32.0,19.0,47.0,118.0,34.0,339.0,1.0,2.0,40.0,9.0,0.0,34.0,184.0,9.0,14.0,56.0,1.0,264.0,0
1.0,48.0,4.0,2.0,14.0,14.0,45.0,13.0,28.0,1.0,12.0,6.0,0.0,61.0,40.0,21.0,34.0,42.0,4.0,12.0,1.0,5.0,32.0,19.0,47.0,118.0,34.0,339.0,1.0,0.0,34.0,2.0,0.0,13.0,184.0,9.0,14.0,56.0,0.0,264.0,0
3.0,48.0,4.0,2.0,14.0,14.0,45.0,12.0,28.0,0.0,12.0,5.0,0.0,61.0,40.0,21.0,34.0,42.0,27.0,12.0,5.0,5.0,32.0,19.0,47.0,118.0,34.0,5.0,1.0,2.0,34.0,0.0,1.0,0.0,184.0,9.0,32.0,56.0,1.0,264.0,0
4.0,48.0,4.0,2.0,14.0,14.0,45.0,7.0,28.0,1.0,12.0,3.0,0.0,61.0,40.0,21.0,43.0,42.0,17.0,12.0,4.0,5.0,32.0,9.0,47.0,118.0,34.0,249.0,1.0,2.0,35.0,9.0,0.0,13.0,184.0,9.0,6.0,56.0,1.0,264.0,0
3.0,48.0,2.0,2.0,14.0,14.0,45.0,8.0,60.0,3.0,12.0,0.0,0.0,61.0,44.0,21.0,46.0,42.0,6.0,12.0,3.0,5.0,32.0,19.0,47.0,118.0,34.0,338.0,1.0,2.0,44.0,8.0,0.0,22.0,184.0,9.0,19.0,56.0,1.0,264.0,0
3.0,46.0,4.0,2.0,14.0,34.0,45.0,9.0,20.0,4.0,12.0,0.0,0.0,61.0,46.0,32.0,43.0,42.0,27.0,9.0,5.0,5.0,32.0,19.0,47.0,118.0,34.0,180.0,0.0,2.0,46.0,9.0,1.0,4.0,184.0,0.0,34.0,56.0,1.0,145.0,0
0.0,48.0,1.0,0.0,14.0,14.0,41.0,10.0,30.0,6.0,12.0,0.0,0.0,61.0,40.0,21.0,43.0,42.0,0.0,12.0,0.0,2.0,32.0,19.0,47.0,118.0,34.0,229.0,1.0,2.0,40.0,9.0,0.0,9.0,184.0,9.0,2.0,56.0,1.0,264.0,0
3.0,48.0,4.0,2.0,14.0,1.0,45.0,11.0,28.0,5.0,12.0,4.0,0.0,61.0,48.0,21.0,43.0,42.0,27.0,12.0,5.0,5.0,32.0,19.0,47.0,118.0,34.0,228.0,1.0,2.0,48.0,9.0,1.0,6.0,184.0,9.0,1.0,56.0,1.0,264.0,0
3.0,48.0,4.0,2.0,14.0,14.0,45.0,14.0,38.0,7.0,12.0,0.0,0.0,61.0,40.0,21.0,41.0,40.0,27.0,12.0,5.0,2.0,32.0,19.0,47.0,118.0,34.0,230.0,1.0,2.0,40.0,0.0,1.0,11.0,184.0,9.0,2.0,56.0,1.0,264.0,0
3.0,50.0,4.0,2.0,14.0,14.0,45.0,15.0,38.0,7.0,12.0,0.0,0.0,61.0,50.0,21.0,51.0,42.0,27.0,12.0,5.0,5.0,32.0,19.0,47.0,118.0,34.0,231.0,1.0,2.0,50.0,1.0,1.0,11.0,184.0,9.0,14.0,56.0,1.0,264.0,0
4.0,48.0,3.0,2.0,14.0,14.0,42.0,2.0,20.0,4.0,12.0,0.0,0.0,61.0,40.0,21.0,43.0,42.0,15.0,12.0,4.0,87.0,3.0,19.0,47.0,105.0,34.0,199.0,1.0,2.0,40.0,7.0,0.0,4.0,184.0,9.0,87.0,120.0,1.0,264.0,0
3.0,61.0,4.0,2.0,14.0,15.0,45.0,18.0,28.0,9.0,14.0,0.0,0.0,61.0,40.0,13.0,43.0,42.0,27.0,1.0,5.0,5.0,32.0,19.0,62.0,118.0,34.0,292.0,0.0,2.0,61.0,9.0,1.0,15.0,141.0,4.0,15.0,56.0,1.0,179.0,0
3.0,48.0,4.0,2.0,39.0,14.0,45.0,0.0,8.0,1.0,12.0,0.0,0.0,61.0,40.0,38.0,43.0,42.0,27.0,11.0,5.0,40.0,32.0,19.0,41.0,118.0,34.0,112.0,0.0,2.0,40.0,9.0,1.0,24.0,107.0,4.0,40.0,56.0,1.0,218.0,0
2.0,48.0,4.0,2.0,14.0,14.0,45.0,5.0,28.0,0.0,12.0,2.0,0.0,61.0,40.0,21.0,43.0,42.0,19.0,12.0,2.0,5.0,32.0,19.0,47.0,118.0,34.0,2.0,1.0,2.0,35.0,9.0,0.0,0.0,184.0,9.0,6.0,56.0,1.0,264.0,0
3.0,48.0,2.0,2.0,14.0,14.0,45.0,3.0,0.0,0.0,12.0,0.0,0.0,61.0,44.0,21.0,46.0,42.0,6.0,12.0,3.0,5.0,32.0,19.0,47.0,118.0,34.0,4.0,1.0,2.0,44.0,8.0,0.0,0.0,184.0,9.0,20.0,56.0,1.0,264.0,0
2.0,48.0,4.0,2.0,14.0,14.0,45.0,5.0,28.0,0.0,12.0,2.0,0.0,61.0,40.0,21.0,43.0,42.0,9.0,12.0,2.0,5.0,32.0,19.0,47.0,118.0,34.0,1.0,1.0,2.0,35.0,9.0,0.0,0.0,184.0,9.0,6.0,56.0,1.0,264.0,0
3.0,48.0,4.0,2.0,14.0,14.0,45.0,4.0,28.0,1.0,12.0,1.0,0.0,61.0,40.0,21.0,43.0,42.0,27.0,12.0,5.0,5.0,32.0,19.0,47.0,118.0,34.0,114.0,1.0,2.0,44.0,9.0,1.0,4.0,184.0,9.0,1.0,56.0,1.0,264.0,0
4.0,48.0,4.0,2.0,14.0,14.0,45.0,7.0,28.0,1.0,12.0,3.0,0.0,61.0,40.0,21.0,43.0,42.0,17.0,12.0,4.0,5.0,32.0,9.0,47.0,118.0,34.0,249.0,1.0,2.0,35.0,9.0,0.0,13.0,184.0,9.0,6.0,56.0,1.0,264.0,0
3.0,48.0,2.0,2.0,14.0,14.0,45.0,8.0,60.0,3.0,12.0,0.0,0.0,61.0,44.0,21.0,46.0,42.0,6.0,12.0,3.0,5.0,32.0,19.0,47.0,118.0,34.0,338.0,1.0,2.0,44.0,8.0,0.0,22.0,184.0,9.0,19.0,56.0,1.0,264.0,0
0.0,46.0,4.0,2.0,14.0,31.0,45.0,9.0,20.0,4.0,12.0,0.0,10.0,61.0,46.0,28.0,43.0,42.0,27.0,7.0,0.0,5.0,32.0,19.0,47.0,118.0,34.0,189.0,0.0,2.0,46.0,9.0,0.0,4.0,184.0,6.0,31.0,56.0,1.0,151.0,0
1.0,48.0,4.0,2.0,14.0,14.0,45.0,6.0,28.0,5.0,12.0,0.0,0.0,61.0,40.0,21.0,43.0,42.0,1.0,12.0,1.0,1.0,32.0,19.0,47.0,118.0,34.0,228.0,1.0,2.0,40.0,9.0,0.0,6.0,184.0,9.0,1.0,56.0,1.0,264.0,0
3.0,48.0,4.0,2.0,14.0,14.0,45.0,19.0,28.0,4.0,12.0,6.0,0.0,63.0,40.0,21.0,43.0,42.0,13.0,12.0,3.0,5.0,32.0,19.0,47.0,118.0,34.0,339.0,1.0,2.0,40.0,9.0,0.0,34.0,184.0,9.0,14.0,56.0,1.0,264.0,0
1.0,48.0,4.0,2.0,14.0,14.0,45.0,13.0,28.0,1.0,12.0,6.0,0.0,61.0,40.0,21.0,34.0,42.0,4.0,12.0,1.0,5.0,32.0,19.0,47.0,118.0,34.0,339.0,1.0,1.0,34.0,2.0,0.0,13.0,184.0,9.0,14.0,56.0,0.0,264.0,0
3.0,48.0,4.0,2.0,14.0,14.0,45.0,12.0,28.0,0.0,12.0,5.0,0.0,61.0,40.0,21.0,34.0,42.0,27.0,12.0,5.0,5.0,32.0,19.0,47.0,118.0,34.0,5.0,1.0,2.0,34.0,0.0,1.0,0.0,184.0,9.0,32.0,56.0,1.0,264.0,0
4.0,48.0,4.0,2.0,14.0,14.0,45.0,7.0,28.0,1.0,12.0,3.0,0.0,61.0,40.0,21.0,43.0,42.0,17.0,12.0,4.0,5.0,32.0,9.0,47.0,118.0,34.0,249.0,1.0,2.0,35.0,9.0,0.0,13.0,184.0,9.0,6.0,56.0,1.0,264.0,0
3.0,48.0,2.0,2.0,14.0,14.0,45.0,8.0,60.0,3.0,12.0,0.0,0.0,61.0,44.0,21.0,46.0,42.0,6.0,12.0,3.0,5.0,32.0,19.0,47.0,118.0,34.0,338.0,1.0,2.0,44.0,8.0,0.0,22.0,184.0,9.0,19.0,56.0,1.0,264.0,0
0.0,46.0,4.0,2.0,14.0,35.0,45.0,9.0,20.0,4.0,12.0,0.0,10.0,61.0,46.0,32.0,43.0,42.0,27.0,9.0,0.0,5.0,32.0,19.0,47.0,118.0,34.0,195.0,0.0,2.0,46.0,9.0,0.0,4.0,184.0,6.0,35.0,56.0,1.0,132.0,0
3.0,48.0,4.0,2.0,4.0,14.0,45.0,0.0,8.0,1.0,12.0,0.0,0.0,61.0,40.0,3.0,43.0,42.0,27.0,8.0,5.0,5.0,32.0,19.0,41.0,118.0,34.0,7.0,0.0,2.0,40.0,9.0,1.0,24.0,1.0,0.0,5.0,56.0,1.0,74.0,0
3.0,48.0,4.0,2.0,12.0,13.0,45.0,18.0,28.0,9.0,12.0,0.0,0.0,61.0,40.0,11.0,43.0,42.0,27.0,0.0,5.0,5.0,32.0,19.0,49.0,118.0,34.0,281.0,0.0,2.0,48.0,9.0,1.0,15.0,130.0,4.0,13.0,56.0,1.0,75.0,0
3.0,48.0,4.0,2.0,37.0,14.0,45.0,0.0,8.0,1.0,12.0,0.0,0.0,61.0,40.0,36.0,43.0,42.0,27.0,10.0,5.0,38.0,32.0,19.0,41.0,118.0,34.0,51.0,0.0,2.0,40.0,9.0,1.0,24.0,46.0,4.0,38.0,56.0,1.0,22.0,0
3.0,50.0,4.0,2.0,12.0,13.0,45.0,18.0,28.0,9.0,12.0,0.0,0.0,61.0,40.0,11.0,43.0,42.0,27.0,0.0,5.0,5.0,32.0,19.0,51.0,118.0,34.0,275.0,0.0,2.0,50.0,9.0,1.0,15.0,124.0,4.0,13.0,56.0,1.0,68.0,0
3.0,48.0,4.0,2.0,25.0,14.0,45.0,0.0,8.0,1.0,12.0,0.0,0.0,61.0,40.0,24.0,43.0,42.0,27.0,5.0,5.0,26.0,32.0,19.0,41.0,118.0,34.0,17.0,0.0,2.0,40.0,9.0,1.0,24.0,12.0,0.0,26.0,56.0,1.0,231.0,0
3.0,48.0,4.0,2.0,20.0,21.0,45.0,18.0,28.0,9.0,20.0,0.0,0.0,61.0,40.0,19.0,43.0,42.0,27.0,2.0,5.0,5.0,32.0,19.0,49.0,118.0,34.0,325.0,0.0,2.0,48.0,9.0,1.0,15.0,174.0,7.0,21.0,56.0,1.0,254.0,0
0.0,48.0,1.0,0.0,14.0,14.0,41.0,10.0,30.0,6.0,12.0,0.0,0.0,61.0,40.0,21.0,43.0,42.0,0.0,12.0,0.0,2.0,32.0,19.0,47.0,118.0,34.0,229.0,1.0,2.0,40.0,9.0,0.0,9.0,184.0,9.0,2.0,56.0,1.0,264.0,0
3.0,50.0,4.0,2.0,14.0,1.0,45.0,11.0,28.0,5.0,12.0,4.0,0.0,61.0,50.0,21.0,43.0,42.0,27.0,12.0,5.0,5.0,32.0,19.0,47.0,118.0,34.0,228.0,1.0,2.0,50.0,9.0,1.0,6.0,184.0,9.0,1.0,56.0,1.0,264.0,0
3.0,48.0,4.0,2.0,14.0,14.0,45.0,14.0,38.0,7.0,12.0,0.0,0.0,61.0,40.0,21.0,41.0,40.0,27.0,12.0,5.0,2.0,32.0,19.0,47.0,118.0,34.0,230.0,1.0,2.0,40.0,0.0,1.0,11.0,184.0,9.0,2.0,56.0,1.0,264.0,0
3.0,48.0,4.0,2.0,14.0,14.0,45.0,15.0,38.0,7.0,12.0,0.0,0.0,61.0,48.0,21.0,49.0,42.0,27.0,12.0,5.0,5.0,32.0,19.0,47.0,118.0,34.0,231.0,1.0,2.0,48.0,1.0,1.0,11.0,184.0,9.0,14.0,56.0,1.0,264.0,0
4.0,48.0,3.0,2.0,14.0,14.0,42.0,2.0,20.0,4.0,12.0,0.0,0.0,61.0,40.0,21.0,43.0,42.0,15.0,12.0,4.0,100.0,17.0,19.0,47.0,118.0,34.0,213.0,1.0,2.0,40.0,7.0,0.0,4.0,184.0,9.0,100.0,133.0,1.0,264.0,0
3.0,61.0,4.0,2.0,14.0,15.0,45.0,18.0,28.0,9.0,14.0,0.0,0.0,61.0,40.0,13.0,43.0,42.0,27.0,1.0,5.0,5.0,32.0,19.0,62.0,118.0,34.0,287.0,0.0,2.0,61.0,9.0,1.0,15.0,136.0,4.0,15.0,56.0,1.0,172.0,0
3.0,48.0,4.0,2.0,14.0,14.0,45.0,16.0,48.0,9.0,12.0,0.0,0.0,61.0,44.0,21.0,43.0,42.0,27.0,12.0,5.0,1.0,32.0,19.0,47.0,118.0,34.0,258.0,1.0,2.0,44.0,9.0,1.0,15.0,184.0,9.0,1.0,56.0,1.0,264.0,0
0.0,48.0,0.0,1.0,14.0,19.0,49.0,17.0,58.0,11.0,12.0,0.0,0.0,61.0,48.0,21.0,56.0,42.0,0.0,12.0,0.0,5.0,32.0,19.0,47.0,118.0,54.0,337.0,1.0,0.0,48.0,7.0,0.0,19.0,184.0,9.0,19.0,56.0,1.0,264.0,0
3.0,48.0,4.0,2.0,39.0,14.0,45.0,0.0,8.0,1.0,12.0,0.0,0.0,61.0,42.0,38.0,43.0,42.0,27.0,11.0,5.0,40.0,32.0,19.0,43.0,118.0,34.0,90.0,0.0,2.0,42.0,9.0,1.0,24.0,85.0,4.0,40.0,56.0,1.0,168.0,0
1.0,48.0,4.0,2.0,14.0,14.0,45.0,6.0,28.0,5.0,12.0,0.0,0.0,61.0,40.0,21.0,43.0,42.0,1.0,12.0,1.0,1.0,32.0,19.0,47.0,118.0,34.0,228.0,1.0,2.0,40.0,9.0,0.0,6.0,184.0,9.0,1.0,56.0,1.0,264.0,0
4.0,48.0,4.0,2.0,14.0,14.0,45.0,7.0,28.0,1.0,12.0,3.0,0.0,61.0,40.0,21.0,43.0,42.0,19.0,12.0,4.0,5.0,32.0,11.0,47.0,118.0,34.0,252.0,1.0,2.0,35.0,9.0,0.0,13.0,184.0,9.0,6.0,56.0,1.0,264.0,0
3.0,48.0,2.0,2.0,14.0,14.0,45.0,8.0,60.0,3.0,12.0,0.0,0.0,61.0,44.0,21.0,46.0,42.0,6.0,12.0,3.0,5.0,32.0,19.0,47.0,118.0,34.0,338.0,1.0,2.0,44.0,8.0,0.0,22.0,184.0,9.0,19.0,56.0,1.0,264.0,0
3.0,46.0,4.0,2.0,14.0,30.0,45.0,9.0,20.0,4.0,12.0,0.0,0.0,61.0,46.0,28.0,43.0,42.0,27.0,7.0,5.0,5.0,32.0,19.0,47.0,118.0,34.0,132.0,0.0,2.0,46.0,9.0,1.0,4.0,184.0,0.0,30.0,56.0,1.0,124.0,0
1.0,48.0,4.0,2.0,14.0,14.0,45.0,6.0,28.0,5.0,12.0,0.0,0.0,61.0,40.0,21.0,43.0,42.0,1.0,12.0,1.0,1.0,32.0,19.0,47.0,118.0,34.0,228.0,1.0,2.0,40.0,9.0,0.0,6.0,184.0,9.0,1.0,56.0,1.0,264.0,0
3.0,48.0,4.0,2.0,14.0,14.0,45.0,19.0,28.0,4.0,12.0,6.0,0.0,60.0,40.0,21.0,43.0,42.0,10.0,12.0,3.0,5.0,32.0,19.0,47.0,118.0,34.0,339.0,1.0,2.0,40.0,9.0,0.0,34.0,184.0,9.0,14.0,56.0,1.0,264.0,0
1.0,48.0,4.0,2.0,14.0,14.0,45.0,13.0,28.0,1.0,12.0,6.0,0.0,61.0,40.0,21.0,34.0,42.0,4.0,12.0,1.0,5.0,32.0,19.0,47.0,118.0,34.0,339.0,1.0,1.0,34.0,2.0,0.0,13.0,184.0,9.0,14.0,56.0,0.0,264.0,0
3.0,48.0,4.0,2.0,14.0,14.0,45.0,12.0,28.0,0.0,12.0,5.0,0.0,61.0,40.0,21.0,34.0,42.0,27.0,12.0,5.0,5.0,32.0,19.0,47.0,118.0,34.0,5.0,1.0,2.0,34.0,0.0,1.0,0.0,184.0,9.0,32.0,56.0,1.0,264.0,0
4.0,48.0,4.0,2.0,14.0,14.0,45.0,7.0,28.0,1.0,12.0,3.0,0.0,61.0,40.0,21.0,43.0,42.0,19.0,12.0,4.0,5.0,32.0,11.0,47.0,118.0,34.0,252.0,1.0,2.0,35.0,9.0,0.0,13.0,184.0,9.0,6.0,56.0,1.0,264.0,0
3.0,48.0,2.0,2.0,14.0,14.0,45.0,8.0,60.0,3.0,12.0,0.0,0.0,61.0,44.0,21.0,46.0,42.0,6.0,12.0,3.0,5.0,32.0,19.0,47.0,118.0,34.0,338.0,1.0,2.0,44.0,8.0,0.0,22.0,184.0,9.0,19.0,56.0,1.0,264.0,0
3.0,46.0,4.0,2.0,14.0,34.0,45.0,9.0,20.0,4.0,12.0,0.0,0.0,61.0,46.0,32.0,43.0,42.0,27.0,9.0,5.0,5.0,32.0,19.0,47.0,118.0,34.0,175.0,0.0,2.0,46.0,9.0,1.0,4.0,184.0,0.0,34.0,56.0,1.0,130.0,0
0.0,48.0,1.0,0.0,14.0,14.0,41.0,10.0,30.0,6.0,12.0,0.0,0.0,61.0,40.0,21.0,43.0,42.0,0.0,12.0,0.0,2.0,32.0,19.0,47.0,118.0,34.0,229.0,1.0,2.0,40.0,9.0,0.0,9.0,184.0,9.0,2.0,56.0,1.0,264.0,0
3.0,48.0,4.0,2.0,14.0,1.0,45.0,11.0,28.0,5.0,12.0,4.0,0.0,61.0,48.0,21.0,43.0,42.0,27.0,12.0,5.0,5.0,32.0,19.0,47.0,118.0,34.0,228.0,1.0,2.0,48.0,9.0,1.0,6.0,184.0,9.0,1.0,56.0,1.0,264.0,0
3.0,48.0,4.0,2.0,14.0,14.0,45.0,14.0,38.0,7.0,12.0,0.0,0.0,61.0,44.0,21.0,45.0,44.0,27.0,12.0,5.0,2.0,32.0,19.0,47.0,118.0,34.0,230.0,1.0,2.0,44.0,0.0,1.0,11.0,184.0,9.0,2.0,56.0,1.0,264.0,0
3.0,50.0,4.0,2.0,14.0,14.0,45.0,15.0,38.0,7.0,12.0,0.0,0.0,61.0,50.0,21.0,51.0,42.0,27.0,12.0,5.0,5.0,32.0,19.0,47.0,118.0,34.0,231.0,1.0,2.0,50.0,1.0,1.0,11.0,184.0,9.0,14.0,56.0,1.0,264.0,0
4.0,48.0,3.0,2.0,14.0,14.0,42.0,2.0,20.0,4.0,12.0,0.0,0.0,61.0,40.0,21.0,43.0,42.0,15.0,12.0,4.0,87.0,0.0,19.0,47.0,105.0,34.0,196.0,1.0,2.0,40.0,7.0,0.0,4.0,184.0,9.0,87.0,120.0,1.0,264.0,0
3.0,61.0,4.0,2.0,14.0,15.0,45.0,18.0,28.0,9.0,14.0,0.0,0.0,61.0,40.0,13.0,43.0,42.0,27.0,1.0,5.0,5.0,32.0,19.0,62.0,118.0,34.0,302.0,0.0,2.0,61.0,9.0,1.0,15.0,151.0,4.0,15.0,56.0,1.0,201.0,0
3.0,48.0,4.0,2.0,39.0,14.0,45.0,0.0,8.0,1.0,12.0,0.0,0.0,61.0,40.0,38.0,43.0,42.0,27.0,11.0,5.0,40.0,32.0,19.0,41.0,118.0,34.0,87.0,0.0,2.0,40.0,9.0,1.0,24.0,82.0,4.0,40.0,56.0,1.0,163.0,0
1.0,48.0,4.0,2.0,14.0,14.0,45.0,6.0,28.0,5.0,12.0,0.0,0.0,61.0,40.0,21.0,43.0,42.0,1.0,12.0,1.0,1.0,32.0,19.0,47.0,118.0,34.0,228.0,1.0,2.0,40.0,9.0,0.0,6.0,184.0,9.0,1.0,56.0,1.0,264.0,0
4.0,48.0,4.0,2.0,14.0,14.0,45.0,7.0,28.0,1.0,12.0,3.0,0.0,61.0,40.0,21.0,43.0,42.0,19.0,12.0,4.0,5.0,32.0,11.0,47.0,118.0,34.0,252.0,1.0,2.0,35.0,9.0,0.0,13.0,184.0,9.0,6.0,56.0,1.0,264.0,0
3.0,48.0,2.0,2.0,14.0,14.0,45.0,8.0,60.0,3.0,12.0,0.0,0.0,61.0,44.0,21.0,46.0,42.0,6.0,12.0,3.0,5.0,32.0,19.0,47.0,118.0,34.0,338.0,1.0,2.0,44.0,8.0,0.0,22.0,184.0,9.0,19.0,56.0,1.0,264.0,0
3.0,46.0,4.0,2.0,14.0,30.0,45.0,9.0,20.0,4.0,12.0,0.0,0.0,61.0,46.0,28.0,43.0,42.0,27.0,7.0,5.0,5.0,32.0,19.0,47.0,118.0,34.0,140.0,0.0,2.0,46.0,9.0,1.0,4.0,184.0,0.0,30.0,56.0,1.0,143.0,0
