nested_field2_size,nas_eps_seq_no_value,nas_eps_emm_esm_msg_cont_value,nas_eps_emm_imeisv_req_unmaskedvalue,gsm_a_dtap_time_zone_time_value,gsm_a_dtap_rand_value,nas_eps_msg_auth_code_show,nested_field4_value,gsm_a_dtap_time_zone_time_show,gsm_a_common_elem_id_unmaskedvalue,nested_field3_value,nested_field1_size,nested_field4_show,nas_eps_emm_elem_id_show,nas_eps_spare_bits_value,nested_field5_show,gsm_a_dtap_autn_show,nas_eps_nas_msg_emm_type_show,3gpp_tmsi_value,nested_field2_value,nas_eps_emm_hash_mme_value,nested_field1_show,gsm_a_len_show,nested_field4_size,nas_eps_emm_odd_even_unmaskedvalue,nas_eps_seq_no_show,gsm_a_dtap_text_string_show,nested_field5_size,nas_eps_emm_m_tmsi_show,nested_field1_value,nas_eps_security_header_type_unmaskedvalue,nested_field2_show,e212_tai_mnc_value,nas_eps_emm_res_show,label
17.0,28.0,57.0,1.0,327020325730.5,211.0,549.0,121.0,104.0,3.0,162.0,16.0,6.0,4.0,1.0,3.0,198.0,82.0,72.0,204.0,44.0,0.0,16.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,363.0,7.0,0.0,1.0,71.0,1
17.0,28.0,57.0,1.0,327020325730.5,218.0,549.0,121.0,104.0,3.0,162.0,16.0,6.0,4.0,1.0,3.0,221.0,82.0,72.0,227.0,44.0,0.0,16.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,370.0,7.0,0.0,1.0,71.0,1
17.0,28.0,57.0,1.0,327020325730.5,231.0,549.0,121.0,104.0,3.0,162.0,16.0,6.0,4.0,1.0,3.0,210.0,82.0,72.0,216.0,44.0,0.0,16.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,383.0,7.0,0.0,1.0,71.0,1
17.0,28.0,57.0,1.0,327020325730.5,160.0,549.0,121.0,104.0,3.0,162.0,16.0,6.0,4.0,1.0,3.0,25.0,82.0,72.0,31.0,44.0,0.0,16.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,312.0,7.0,0.0,1.0,71.0,1
17.0,28.0,57.0,1.0,327020325730.5,63.0,549.0,121.0,104.0,3.0,162.0,16.0,6.0,4.0,1.0,3.0,215.0,82.0,72.0,221.0,44.0,0.0,16.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,212.0,7.0,0.0,1.0,71.0,0
7.0,28.0,57.0,1.0,327020325730.5,244.0,549.0,121.0,104.0,3.0,162.0,9.0,6.0,4.0,1.0,3.0,244.0,83.0,72.0,253.0,44.0,1.0,8.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,82.0,7.0,7.0,1.0,70.0,0
3.0,1.0,57.0,0.0,327020325730.5,244.0,350.0,29.0,104.0,2.0,161.0,1.0,4.0,0.0,2.0,3.0,244.0,93.0,72.0,0.0,27.0,9.0,2.0,10.0,2.0,0.0,1.0,1.0,3221226578.0,4.0,37.0,6.0,1.0,71.0,0
7.0,2.0,35.0,1.0,327020325730.5,244.0,61.0,93.0,104.0,3.0,34.0,1.0,1.0,1.0,1.0,0.0,244.0,66.0,48.0,4.0,44.0,6.0,6.0,13.0,1.0,1.0,1.0,4.0,3221227126.0,219.0,27.0,4.0,0.0,71.0,0
2.0,3.0,57.0,1.0,327030025463.0,244.0,18.0,0.0,48.0,3.0,110.0,17.0,0.0,4.0,1.0,3.0,244.0,97.0,72.0,250.0,44.0,10.0,15.0,3.0,2.0,2.0,0.0,1.0,3221226578.0,208.0,27.0,3.0,1.0,71.0,0
7.0,3.0,57.0,1.0,327020325730.5,244.0,417.0,121.0,104.0,3.0,162.0,12.0,6.0,4.0,1.0,3.0,244.0,72.0,48.0,1.0,44.0,4.0,11.0,3.0,1.0,2.0,1.0,1.0,3221227126.0,133.0,17.0,2.0,1.0,71.0,0
3.0,4.0,0.0,1.0,327020325730.5,244.0,501.0,119.0,104.0,0.0,0.0,12.0,5.0,4.0,1.0,2.0,244.0,65.0,48.0,0.0,44.0,3.0,11.0,1.0,1.0,3.0,1.0,1.0,3221227126.0,133.0,17.0,5.0,1.0,71.0,0
7.0,5.0,35.0,1.0,327020325730.5,244.0,540.0,117.0,104.0,3.0,34.0,1.0,2.0,3.0,1.0,3.0,244.0,66.0,72.0,4.0,44.0,6.0,6.0,4.0,2.0,4.0,1.0,1.0,3221226578.0,219.0,27.0,4.0,0.0,71.0,0
2.0,6.0,57.0,1.0,327030026443.0,244.0,97.0,0.0,49.0,3.0,111.0,17.0,0.0,4.0,1.0,3.0,244.0,97.0,72.0,250.0,44.0,10.0,15.0,3.0,2.0,5.0,0.0,1.0,3221226578.0,208.0,27.0,3.0,1.0,71.0,0
7.0,6.0,57.0,1.0,327020325730.5,244.0,114.0,121.0,104.0,3.0,162.0,12.0,6.0,4.0,1.0,3.0,244.0,72.0,48.0,1.0,44.0,4.0,11.0,3.0,1.0,5.0,1.0,1.0,3221227126.0,133.0,17.0,2.0,1.0,71.0,1
3.0,7.0,0.0,1.0,327020325730.5,244.0,209.0,119.0,104.0,0.0,0.0,12.0,5.0,4.0,1.0,2.0,244.0,65.0,48.0,0.0,44.0,3.0,11.0,1.0,1.0,6.0,1.0,1.0,3221227126.0,133.0,17.0,5.0,1.0,71.0,1
17.0,28.0,57.0,1.0,327020325730.5,198.0,549.0,121.0,104.0,3.0,162.0,16.0,6.0,4.0,1.0,3.0,7.0,82.0,72.0,13.0,44.0,0.0,16.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,350.0,7.0,0.0,1.0,71.0,1
3.0,9.0,0.0,1.0,327020325730.5,244.0,401.0,119.0,104.0,0.0,0.0,12.0,5.0,4.0,1.0,2.0,244.0,65.0,48.0,0.0,44.0,3.0,11.0,1.0,1.0,8.0,1.0,1.0,3221227126.0,133.0,17.0,5.0,1.0,71.0,1
17.0,28.0,57.0,1.0,327020325730.5,149.0,549.0,121.0,104.0,3.0,162.0,16.0,6.0,4.0,1.0,3.0,181.0,82.0,72.0,187.0,44.0,0.0,16.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,301.0,7.0,0.0,1.0,71.0,1
3.0,11.0,0.0,1.0,327020325730.5,244.0,277.0,119.0,104.0,0.0,0.0,12.0,5.0,4.0,1.0,2.0,244.0,65.0,48.0,0.0,44.0,3.0,11.0,1.0,1.0,10.0,1.0,1.0,3221227126.0,133.0,17.0,5.0,1.0,71.0,1
17.0,28.0,57.0,1.0,327020325730.5,99.0,549.0,121.0,104.0,3.0,162.0,16.0,6.0,4.0,1.0,3.0,131.0,82.0,72.0,137.0,44.0,0.0,16.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,251.0,7.0,0.0,1.0,71.0,1
3.0,13.0,0.0,1.0,327020325730.5,244.0,291.0,119.0,104.0,0.0,0.0,12.0,5.0,4.0,1.0,2.0,244.0,65.0,48.0,0.0,44.0,3.0,11.0,1.0,1.0,12.0,1.0,1.0,3221227126.0,133.0,17.0,5.0,1.0,71.0,1
17.0,28.0,57.0,1.0,327020325730.5,202.0,549.0,121.0,104.0,3.0,162.0,16.0,6.0,4.0,1.0,3.0,98.0,82.0,72.0,104.0,44.0,0.0,16.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,354.0,7.0,0.0,1.0,71.0,1
17.0,28.0,57.0,1.0,327020325730.5,165.0,549.0,121.0,104.0,3.0,162.0,16.0,6.0,4.0,1.0,3.0,35.0,82.0,72.0,41.0,44.0,0.0,16.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,317.0,7.0,0.0,1.0,71.0,0
7.0,28.0,57.0,1.0,327020325730.5,244.0,549.0,121.0,104.0,3.0,162.0,9.0,6.0,4.0,1.0,3.0,244.0,83.0,72.0,253.0,44.0,1.0,8.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,47.0,7.0,7.0,1.0,35.0,0
3.0,1.0,57.0,0.0,327020325730.5,244.0,228.0,29.0,104.0,2.0,161.0,1.0,4.0,0.0,2.0,3.0,244.0,93.0,72.0,0.0,27.0,9.0,2.0,10.0,2.0,0.0,1.0,1.0,3221226578.0,4.0,37.0,6.0,1.0,71.0,0
7.0,2.0,36.0,1.0,327020325730.5,244.0,395.0,51.0,104.0,3.0,35.0,1.0,1.0,1.0,1.0,0.0,244.0,66.0,5.0,4.0,44.0,6.0,6.0,13.0,1.0,1.0,1.0,4.0,3221225642.0,219.0,27.0,4.0,0.0,71.0,0
2.0,3.0,57.0,1.0,327030124380.0,244.0,375.0,0.0,50.0,3.0,112.0,17.0,0.0,4.0,1.0,3.0,244.0,97.0,72.0,250.0,44.0,10.0,15.0,3.0,2.0,2.0,0.0,1.0,3221226578.0,208.0,27.0,3.0,1.0,71.0,0
7.0,3.0,57.0,1.0,327020325730.5,244.0,385.0,121.0,104.0,3.0,162.0,12.0,6.0,4.0,1.0,3.0,244.0,72.0,5.0,1.0,44.0,4.0,11.0,3.0,1.0,2.0,1.0,1.0,3221225642.0,90.0,17.0,2.0,1.0,71.0,0
3.0,4.0,0.0,1.0,327020325730.5,244.0,536.0,119.0,104.0,0.0,0.0,12.0,5.0,4.0,1.0,2.0,244.0,65.0,5.0,0.0,44.0,3.0,11.0,1.0,1.0,3.0,1.0,1.0,3221225642.0,90.0,17.0,5.0,1.0,71.0,0
17.0,28.0,57.0,1.0,327020325730.5,17.0,549.0,121.0,104.0,3.0,162.0,16.0,6.0,4.0,1.0,3.0,36.0,82.0,72.0,42.0,44.0,0.0,16.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,164.0,7.0,0.0,1.0,71.0,0
7.0,28.0,57.0,1.0,327020325730.5,244.0,549.0,121.0,104.0,3.0,162.0,9.0,6.0,4.0,1.0,3.0,244.0,83.0,72.0,253.0,44.0,1.0,8.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,32.0,7.0,7.0,1.0,21.0,0
3.0,1.0,57.0,0.0,327020325730.5,244.0,259.0,24.0,104.0,2.0,161.0,1.0,4.0,0.0,2.0,3.0,244.0,93.0,72.0,0.0,22.0,9.0,2.0,10.0,2.0,0.0,1.0,1.0,3221226578.0,4.0,37.0,6.0,1.0,71.0,0
7.0,2.0,37.0,1.0,327020325730.5,244.0,429.0,71.0,104.0,3.0,36.0,1.0,1.0,1.0,1.0,0.0,244.0,66.0,26.0,4.0,44.0,6.0,6.0,13.0,1.0,1.0,1.0,4.0,3221226315.0,219.0,27.0,4.0,0.0,71.0,0
2.0,3.0,57.0,1.0,327030229005.0,244.0,200.0,0.0,51.0,3.0,116.0,17.0,0.0,4.0,1.0,3.0,244.0,97.0,72.0,250.0,44.0,10.0,15.0,3.0,2.0,2.0,0.0,1.0,3221226578.0,208.0,27.0,3.0,1.0,71.0,0
7.0,3.0,57.0,1.0,327020325730.5,244.0,506.0,121.0,104.0,3.0,162.0,12.0,6.0,4.0,1.0,3.0,244.0,72.0,26.0,1.0,44.0,4.0,11.0,3.0,1.0,2.0,1.0,1.0,3221226315.0,111.0,17.0,2.0,1.0,71.0,1
3.0,4.0,0.0,1.0,327020325730.5,244.0,458.0,119.0,104.0,0.0,0.0,12.0,5.0,4.0,1.0,2.0,244.0,65.0,26.0,0.0,44.0,3.0,11.0,1.0,1.0,3.0,1.0,1.0,3221226315.0,111.0,17.0,5.0,1.0,71.0,1
17.0,28.0,57.0,1.0,327020325730.5,179.0,549.0,121.0,104.0,3.0,162.0,16.0,6.0,4.0,1.0,3.0,53.0,82.0,72.0,59.0,44.0,0.0,16.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,331.0,7.0,0.0,1.0,71.0,1
3.0,6.0,0.0,1.0,327020325730.5,244.0,330.0,119.0,104.0,0.0,0.0,12.0,5.0,4.0,1.0,2.0,244.0,65.0,26.0,0.0,44.0,3.0,11.0,1.0,1.0,5.0,1.0,1.0,3221226315.0,111.0,17.0,5.0,1.0,71.0,1
17.0,28.0,57.0,1.0,327020325730.5,193.0,549.0,121.0,104.0,3.0,162.0,16.0,6.0,4.0,1.0,3.0,156.0,82.0,72.0,162.0,44.0,0.0,16.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,345.0,7.0,0.0,1.0,71.0,1
3.0,8.0,0.0,1.0,327020325730.5,244.0,166.0,119.0,104.0,0.0,0.0,12.0,5.0,4.0,1.0,2.0,244.0,65.0,26.0,0.0,44.0,3.0,11.0,1.0,1.0,7.0,1.0,1.0,3221226315.0,111.0,17.0,5.0,1.0,71.0,1
17.0,28.0,57.0,1.0,327020325730.5,97.0,549.0,121.0,104.0,3.0,162.0,16.0,6.0,4.0,1.0,3.0,190.0,82.0,72.0,196.0,44.0,0.0,16.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,249.0,7.0,0.0,1.0,71.0,1
3.0,10.0,0.0,1.0,327020325730.5,244.0,482.0,119.0,104.0,0.0,0.0,12.0,5.0,4.0,1.0,2.0,244.0,65.0,26.0,0.0,44.0,3.0,11.0,1.0,1.0,9.0,1.0,1.0,3221226315.0,111.0,17.0,5.0,1.0,71.0,1
17.0,28.0,57.0,1.0,327020325730.5,101.0,549.0,121.0,104.0,3.0,162.0,16.0,6.0,4.0,1.0,3.0,15.0,82.0,72.0,21.0,44.0,0.0,16.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,253.0,7.0,0.0,1.0,71.0,1
17.0,28.0,57.0,1.0,327020325730.5,175.0,549.0,121.0,104.0,3.0,162.0,16.0,6.0,4.0,1.0,3.0,60.0,82.0,72.0,66.0,44.0,0.0,16.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,327.0,7.0,0.0,1.0,71.0,1
17.0,28.0,57.0,1.0,327020325730.5,234.0,549.0,121.0,104.0,3.0,162.0,16.0,6.0,4.0,1.0,3.0,23.0,82.0,72.0,29.0,44.0,0.0,16.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,386.0,7.0,0.0,1.0,71.0,1
17.0,28.0,57.0,1.0,327020325730.5,45.0,549.0,121.0,104.0,3.0,162.0,16.0,6.0,4.0,1.0,3.0,193.0,82.0,72.0,199.0,44.0,0.0,16.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,193.0,7.0,0.0,1.0,71.0,1
17.0,28.0,57.0,1.0,327020325730.5,8.0,549.0,121.0,104.0,3.0,162.0,16.0,6.0,4.0,1.0,3.0,147.0,82.0,72.0,153.0,44.0,0.0,16.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,38.0,7.0,0.0,1.0,71.0,1
17.0,28.0,57.0,1.0,327020325730.5,230.0,549.0,121.0,104.0,3.0,162.0,16.0,6.0,4.0,1.0,3.0,40.0,82.0,72.0,46.0,44.0,0.0,16.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,382.0,7.0,0.0,1.0,71.0,1
17.0,28.0,57.0,1.0,327020325730.5,163.0,549.0,121.0,104.0,3.0,162.0,16.0,6.0,4.0,1.0,3.0,5.0,82.0,72.0,11.0,44.0,0.0,16.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,315.0,7.0,0.0,1.0,71.0,1
17.0,28.0,57.0,1.0,327020325730.5,190.0,549.0,121.0,104.0,3.0,162.0,16.0,6.0,4.0,1.0,3.0,152.0,82.0,72.0,158.0,44.0,0.0,16.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,342.0,7.0,0.0,1.0,71.0,1
17.0,28.0,57.0,1.0,327020325730.5,54.0,549.0,121.0,104.0,3.0,162.0,16.0,6.0,4.0,1.0,3.0,10.0,82.0,72.0,16.0,44.0,0.0,16.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,202.0,7.0,0.0,1.0,71.0,1
17.0,28.0,57.0,1.0,327020325730.5,24.0,549.0,121.0,104.0,3.0,162.0,16.0,6.0,4.0,1.0,3.0,228.0,82.0,72.0,234.0,44.0,0.0,16.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,171.0,7.0,0.0,1.0,71.0,1
17.0,28.0,57.0,1.0,327020325730.5,209.0,549.0,121.0,104.0,3.0,162.0,16.0,6.0,4.0,1.0,3.0,13.0,82.0,72.0,19.0,44.0,0.0,16.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,361.0,7.0,0.0,1.0,71.0,1
17.0,28.0,57.0,1.0,327020325730.5,216.0,549.0,121.0,104.0,3.0,162.0,16.0,6.0,4.0,1.0,3.0,189.0,82.0,72.0,195.0,44.0,0.0,16.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,368.0,7.0,0.0,1.0,71.0,1
17.0,28.0,57.0,1.0,327020325730.5,50.0,549.0,121.0,104.0,3.0,162.0,16.0,6.0,4.0,1.0,3.0,135.0,82.0,72.0,141.0,44.0,0.0,16.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,198.0,7.0,0.0,1.0,71.0,1
17.0,28.0,57.0,1.0,327020325730.5,238.0,549.0,121.0,104.0,3.0,162.0,16.0,6.0,4.0,1.0,3.0,145.0,82.0,72.0,151.0,44.0,0.0,16.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,390.0,7.0,0.0,1.0,71.0,1
17.0,28.0,57.0,1.0,327020325730.5,56.0,549.0,121.0,104.0,3.0,162.0,16.0,6.0,4.0,1.0,3.0,110.0,82.0,72.0,116.0,44.0,0.0,16.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,204.0,7.0,0.0,1.0,71.0,1
17.0,28.0,57.0,1.0,327020325730.5,139.0,549.0,121.0,104.0,3.0,162.0,16.0,6.0,4.0,1.0,3.0,148.0,82.0,72.0,154.0,44.0,0.0,16.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,291.0,7.0,0.0,1.0,71.0,1
17.0,28.0,57.0,1.0,327020325730.5,109.0,549.0,121.0,104.0,3.0,162.0,16.0,6.0,4.0,1.0,3.0,209.0,82.0,72.0,215.0,44.0,0.0,16.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,261.0,7.0,0.0,1.0,71.0,1
17.0,28.0,57.0,1.0,327020325730.5,105.0,549.0,121.0,104.0,3.0,162.0,16.0,6.0,4.0,1.0,3.0,62.0,82.0,72.0,68.0,44.0,0.0,16.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,257.0,7.0,0.0,1.0,71.0,1
17.0,28.0,57.0,1.0,327020325730.5,91.0,549.0,121.0,104.0,3.0,162.0,16.0,6.0,4.0,1.0,3.0,242.0,82.0,72.0,248.0,44.0,0.0,16.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,243.0,7.0,0.0,1.0,71.0,1
17.0,28.0,57.0,1.0,327020325730.5,143.0,549.0,121.0,104.0,3.0,162.0,16.0,6.0,4.0,1.0,3.0,0.0,82.0,72.0,6.0,44.0,0.0,16.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,295.0,7.0,0.0,1.0,71.0,1
17.0,28.0,57.0,1.0,327020325730.5,48.0,549.0,121.0,104.0,3.0,162.0,16.0,6.0,4.0,1.0,3.0,164.0,82.0,72.0,170.0,44.0,0.0,16.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,196.0,7.0,0.0,1.0,71.0,1
17.0,28.0,57.0,1.0,327020325730.5,167.0,549.0,121.0,104.0,3.0,162.0,16.0,6.0,4.0,1.0,3.0,79.0,82.0,72.0,85.0,44.0,0.0,16.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,319.0,7.0,0.0,1.0,71.0,0
7.0,28.0,57.0,1.0,327020325730.5,244.0,549.0,121.0,104.0,3.0,162.0,9.0,6.0,4.0,1.0,3.0,244.0,83.0,72.0,253.0,44.0,1.0,8.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,71.0,7.0,7.0,1.0,59.0,0
3.0,1.0,57.0,0.0,327020325730.5,244.0,320.0,29.0,104.0,2.0,161.0,1.0,4.0,0.0,2.0,3.0,244.0,93.0,72.0,0.0,27.0,9.0,2.0,10.0,2.0,0.0,1.0,1.0,3221226578.0,4.0,37.0,6.0,1.0,71.0,0
7.0,2.0,38.0,1.0,327020325730.5,244.0,445.0,108.0,104.0,3.0,37.0,1.0,1.0,1.0,1.0,0.0,244.0,66.0,63.0,4.0,44.0,6.0,6.0,13.0,1.0,1.0,1.0,4.0,3221227371.0,219.0,27.0,4.0,0.0,71.0,0
2.0,3.0,57.0,1.0,327030322313.0,244.0,368.0,0.0,52.0,3.0,118.0,17.0,0.0,4.0,1.0,3.0,244.0,97.0,72.0,250.0,44.0,10.0,15.0,3.0,2.0,2.0,0.0,1.0,3221226578.0,208.0,27.0,3.0,1.0,71.0,0
7.0,3.0,57.0,1.0,327020325730.5,244.0,358.0,121.0,104.0,3.0,162.0,12.0,6.0,4.0,1.0,3.0,244.0,72.0,63.0,1.0,44.0,4.0,11.0,3.0,1.0,2.0,1.0,1.0,3221227371.0,147.0,17.0,2.0,1.0,71.0,1
3.0,4.0,0.0,1.0,327020325730.5,244.0,191.0,119.0,104.0,0.0,0.0,12.0,5.0,4.0,1.0,2.0,244.0,65.0,63.0,0.0,44.0,3.0,11.0,1.0,1.0,3.0,1.0,1.0,3221227371.0,147.0,17.0,5.0,1.0,71.0,1
17.0,28.0,57.0,1.0,327020325730.5,229.0,549.0,121.0,104.0,3.0,162.0,16.0,6.0,4.0,1.0,3.0,58.0,82.0,72.0,64.0,44.0,0.0,16.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,381.0,7.0,0.0,1.0,71.0,1
3.0,6.0,0.0,1.0,327020325730.5,244.0,457.0,119.0,104.0,0.0,0.0,12.0,5.0,4.0,1.0,2.0,244.0,65.0,63.0,0.0,44.0,3.0,11.0,1.0,1.0,5.0,1.0,1.0,3221227371.0,147.0,17.0,5.0,1.0,71.0,1
17.0,28.0,57.0,1.0,327020325730.5,85.0,549.0,121.0,104.0,3.0,162.0,16.0,6.0,4.0,1.0,3.0,1.0,82.0,72.0,7.0,44.0,0.0,16.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,237.0,7.0,0.0,1.0,71.0,1
3.0,8.0,0.0,1.0,327020325730.5,244.0,92.0,119.0,104.0,0.0,0.0,12.0,5.0,4.0,1.0,2.0,244.0,65.0,63.0,0.0,44.0,3.0,11.0,1.0,1.0,7.0,1.0,1.0,3221227371.0,147.0,17.0,5.0,1.0,71.0,1
17.0,28.0,57.0,1.0,327020325730.5,119.0,549.0,121.0,104.0,3.0,162.0,16.0,6.0,4.0,1.0,3.0,187.0,82.0,72.0,193.0,44.0,0.0,16.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,271.0,7.0,0.0,1.0,71.0,1
3.0,10.0,0.0,1.0,327020325730.5,244.0,356.0,119.0,104.0,0.0,0.0,12.0,5.0,4.0,1.0,2.0,244.0,65.0,63.0,0.0,44.0,3.0,11.0,1.0,1.0,9.0,1.0,1.0,3221227371.0,147.0,17.0,5.0,1.0,71.0,1
17.0,28.0,57.0,1.0,327020325730.5,19.0,549.0,121.0,104.0,3.0,162.0,16.0,6.0,4.0,1.0,3.0,169.0,82.0,72.0,175.0,44.0,0.0,16.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,166.0,7.0,0.0,1.0,71.0,1
17.0,28.0,57.0,1.0,327020325730.5,135.0,549.0,121.0,104.0,3.0,162.0,16.0,6.0,4.0,1.0,3.0,100.0,82.0,72.0,106.0,44.0,0.0,16.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,287.0,7.0,0.0,1.0,71.0,1
17.0,28.0,57.0,1.0,327020325730.5,113.0,549.0,121.0,104.0,3.0,162.0,16.0,6.0,4.0,1.0,3.0,204.0,82.0,72.0,210.0,44.0,0.0,16.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,265.0,7.0,0.0,1.0,71.0,1
17.0,28.0,57.0,1.0,327020325730.5,111.0,549.0,121.0,104.0,3.0,162.0,16.0,6.0,4.0,1.0,3.0,48.0,82.0,72.0,54.0,44.0,0.0,16.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,263.0,7.0,0.0,1.0,71.0,1
17.0,28.0,57.0,1.0,327020325730.5,103.0,549.0,121.0,104.0,3.0,162.0,16.0,6.0,4.0,1.0,3.0,153.0,82.0,72.0,159.0,44.0,0.0,16.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,255.0,7.0,0.0,1.0,71.0,1
17.0,28.0,57.0,1.0,327020325730.5,5.0,549.0,121.0,104.0,3.0,162.0,16.0,6.0,4.0,1.0,3.0,182.0,82.0,72.0,188.0,44.0,0.0,16.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,7.0,7.0,0.0,1.0,71.0,0
7.0,28.0,57.0,1.0,327020325730.5,244.0,549.0,121.0,104.0,3.0,162.0,9.0,6.0,4.0,1.0,3.0,244.0,83.0,72.0,253.0,44.0,1.0,8.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,59.0,7.0,7.0,1.0,47.0,0
3.0,1.0,57.0,0.0,327020325730.5,244.0,120.0,29.0,104.0,2.0,161.0,1.0,4.0,0.0,2.0,3.0,244.0,93.0,72.0,0.0,27.0,9.0,2.0,10.0,2.0,0.0,1.0,1.0,3221226578.0,4.0,37.0,6.0,1.0,71.0,0
7.0,2.0,39.0,1.0,327020325730.5,244.0,41.0,47.0,104.0,3.0,38.0,1.0,1.0,1.0,1.0,0.0,244.0,66.0,1.0,4.0,44.0,6.0,6.0,13.0,1.0,1.0,1.0,4.0,3221225495.0,219.0,27.0,4.0,0.0,71.0,0
2.0,3.0,57.0,1.0,327040007290.0,244.0,180.0,0.0,53.0,3.0,126.0,17.0,0.0,4.0,1.0,3.0,244.0,97.0,72.0,250.0,44.0,10.0,15.0,3.0,2.0,2.0,0.0,1.0,3221226578.0,208.0,27.0,3.0,1.0,71.0,0
7.0,3.0,57.0,1.0,327020325730.5,244.0,0.0,121.0,104.0,3.0,162.0,12.0,6.0,4.0,1.0,3.0,244.0,69.0,1.0,253.0,44.0,3.0,11.0,3.0,1.0,2.0,1.0,1.0,3221225495.0,86.0,17.0,7.0,1.0,71.0,0
3.0,4.0,0.0,1.0,327020325730.5,244.0,404.0,119.0,104.0,0.0,0.0,12.0,5.0,4.0,1.0,2.0,244.0,65.0,1.0,0.0,44.0,3.0,11.0,1.0,1.0,3.0,1.0,1.0,3221225495.0,86.0,17.0,5.0,1.0,71.0,0
17.0,28.0,57.0,1.0,327020325730.5,34.0,549.0,121.0,104.0,3.0,162.0,16.0,6.0,4.0,1.0,3.0,116.0,82.0,72.0,122.0,44.0,0.0,16.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,182.0,7.0,0.0,1.0,71.0,0
7.0,28.0,57.0,1.0,327020325730.5,244.0,549.0,121.0,104.0,3.0,162.0,9.0,6.0,4.0,1.0,3.0,244.0,83.0,72.0,253.0,44.0,1.0,8.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,75.0,7.0,7.0,1.0,63.0,0
3.0,1.0,57.0,0.0,327020325730.5,244.0,45.0,20.0,104.0,2.0,161.0,1.0,4.0,0.0,2.0,3.0,244.0,93.0,72.0,0.0,18.0,9.0,2.0,10.0,2.0,0.0,1.0,1.0,3221226578.0,4.0,37.0,6.0,1.0,71.0,0
7.0,2.0,40.0,1.0,327020325730.5,244.0,532.0,96.0,104.0,3.0,39.0,1.0,1.0,1.0,1.0,0.0,244.0,66.0,51.0,4.0,44.0,6.0,6.0,13.0,1.0,1.0,1.0,4.0,3221227163.0,219.0,27.0,4.0,0.0,71.0,0
2.0,3.0,57.0,1.0,327040102122.0,244.0,132.0,0.0,54.0,3.0,127.0,17.0,0.0,4.0,1.0,3.0,244.0,97.0,72.0,250.0,44.0,10.0,15.0,3.0,2.0,2.0,0.0,1.0,3221226578.0,208.0,27.0,3.0,1.0,71.0,0
