per_sequence_of_length_pos,per_enum_index_show,lte-rrc_message_value,per_enum_index_value,lte-rrc_dedicatedInfoNAS_size,per_extension_bit_name,per_extension_bit_showname,lte-rrc_dedicatedInfoType_size,per_octet_string_length_showname,per_extension_present_bit_name,lte-rrc_rrc_TransactionIdentifier_name,lte-rrc_securityModeComplete_element_name,per_enum_index_showname,lte-rrc_DL_DCCH_Message_element_size,lte-rrc_UL_DCCH_Message_element_size,per_extension_bit_pos,lte-rrc_c1_showname,lte-rrc_schedulingInfoSIB1_BR_r13_value,lte-rrc_rrc_TransactionIdentifier_value,lte-rrc_dedicatedInfoNASList_value,lte-rrc_c1_show,lte-rrc_ulInformationTransfer_r8_element_size,lte-rrc_BCCH_DL_SCH_Message_element_name,lte-rrc_criticalExtensions_showname,lte-rrc_ueCapabilityInformation_element_name,lte-rrc_ue_Identity_value,lte-rrc_UL_DCCH_Message_element_name,lte-rrc_criticalExtensions_value,per_octet_string_length_name,per_optional_field_bit_showname,lte-rrc_dedicatedInfoType_showname,lte-rrc_ue_CapabilityRequest_name,per_choice_index_pos,lte-rrc_spare_showname,lte-rrc_systemFrameNumber_show,per_sequence_of_length_value,lte-rrc_dlInformationTransfer_r8_element_size,lte-rrc_ulInformationTransfer_r8_element_pos,per_enum_index_name,lte-rrc_criticalExtensions_name,per_choice_index_value,lte-rrc_dedicatedInfoType_value,lte-rrc_systemInfoUnchanged_BR_r15_name,per_octet_string_length_value,lte-rrc_dlInformationTransfer_element_name,lte-rrc_c1_size,lte-rrc_rrc_TransactionIdentifier_pos,lte-rrc_systemInformationBlockType1_element_showname,lte-rrc_dedicatedInfoNAS_show,lte-rrc_securityModeCommand_element_showname,per_num_sequence_extensions_value,label
41.0,4.0,99.0,12.0,13.0,1.0,4.0,14.0,11.0,1.0,1.0,1.0,3.0,15.0,13.0,45.0,4.0,33.0,20.0,9.0,1.0,12.0,1.0,1.0,1.0,0.0,1.0,97.0,1.0,10.0,1.0,1.0,35.0,0.0,36.0,5.0,14.0,49.0,0.0,0.0,14.0,112.0,1.0,1.0,1.0,6.0,40.0,1.0,134.0,1.0,5308.0,11
46.0,3.0,168.0,4.0,13.0,0.0,2.0,14.0,11.0,1.0,0.0,1.0,2.0,15.0,13.0,45.0,5.0,33.0,60.0,9.0,3.0,12.0,1.0,0.0,1.0,8.0,1.0,166.0,1.0,7.0,1.0,1.0,44.0,2.0,36.0,4.0,14.0,49.0,0.0,0.0,21.0,112.0,1.0,1.0,1.0,19.0,44.0,1.0,134.0,1.0,5308.0,11
41.0,3.0,73.0,21.0,32.0,1.0,4.0,14.0,7.0,1.0,0.0,1.0,4.0,15.0,34.0,45.0,6.0,33.0,20.0,9.0,4.0,12.0,1.0,0.0,1.0,8.0,0.0,73.0,0.0,6.0,1.0,1.0,46.0,2.0,36.0,5.0,14.0,49.0,1.0,0.0,3.0,112.0,1.0,0.0,1.0,34.0,46.0,1.0,47.0,1.0,5308.0,11
41.0,3.0,3.0,21.0,3.0,1.0,4.0,4.0,6.0,1.0,0.0,1.0,4.0,5.0,13.0,45.0,0.0,33.0,8.0,9.0,1.0,12.0,1.0,0.0,1.0,8.0,1.0,3.0,0.0,2.0,0.0,1.0,40.0,2.0,36.0,5.0,4.0,49.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,5.0,40.0,1.0,36.0,1.0,5308.0,11
41.0,3.0,145.0,21.0,11.0,1.0,4.0,12.0,0.0,1.0,1.0,1.0,4.0,15.0,13.0,45.0,15.0,33.0,20.0,9.0,9.0,12.0,1.0,0.0,1.0,8.0,0.0,143.0,0.0,9.0,0.0,1.0,48.0,2.0,36.0,5.0,14.0,49.0,1.0,0.0,16.0,83.0,1.0,1.0,1.0,13.0,40.0,1.0,37.0,1.0,5308.0,11
41.0,3.0,47.0,21.0,36.0,1.0,4.0,37.0,8.0,1.0,0.0,1.0,4.0,38.0,13.0,45.0,0.0,33.0,8.0,9.0,1.0,12.0,1.0,0.0,1.0,8.0,1.0,47.0,0.0,2.0,0.0,1.0,40.0,2.0,36.0,5.0,37.0,49.0,1.0,0.0,2.0,63.0,1.0,1.0,0.0,38.0,40.0,1.0,15.0,1.0,5308.0,11
41.0,3.0,139.0,21.0,11.0,1.0,4.0,12.0,0.0,1.0,1.0,1.0,4.0,15.0,13.0,45.0,15.0,33.0,20.0,9.0,9.0,12.0,1.0,0.0,1.0,8.0,0.0,137.0,0.0,9.0,0.0,1.0,48.0,2.0,36.0,5.0,14.0,49.0,1.0,0.0,16.0,77.0,1.0,1.0,1.0,13.0,40.0,1.0,29.0,1.0,5308.0,11
41.0,3.0,19.0,21.0,13.0,1.0,4.0,14.0,2.0,1.0,0.0,1.0,4.0,15.0,13.0,45.0,0.0,33.0,8.0,9.0,1.0,12.0,1.0,0.0,1.0,8.0,1.0,19.0,0.0,2.0,0.0,1.0,40.0,2.0,36.0,5.0,14.0,49.0,1.0,0.0,2.0,19.0,1.0,0.0,0.0,15.0,40.0,1.0,102.0,1.0,5308.0,11
41.0,3.0,116.0,21.0,8.0,1.0,4.0,9.0,10.0,1.0,1.0,1.0,4.0,15.0,10.0,45.0,15.0,33.0,20.0,9.0,9.0,9.0,1.0,0.0,1.0,8.0,0.0,114.0,0.0,9.0,0.0,1.0,50.0,2.0,36.0,5.0,14.0,51.0,1.0,0.0,16.0,38.0,1.0,1.0,1.0,10.0,40.0,1.0,121.0,1.0,5308.0,11
41.0,3.0,171.0,8.0,13.0,1.0,4.0,14.0,11.0,1.0,1.0,1.0,2.0,15.0,13.0,45.0,16.0,1.0,20.0,9.0,3.0,12.0,1.0,4.0,1.0,8.0,1.0,167.0,1.0,10.0,1.0,1.0,40.0,1.0,18.0,5.0,14.0,49.0,0.0,1.0,26.0,112.0,0.0,1.0,1.0,14.0,40.0,1.0,134.0,1.0,5308.0,11
34.0,1.0,97.0,3.0,13.0,1.0,4.0,14.0,11.0,1.0,1.0,1.0,1.0,15.0,13.0,45.0,10.0,33.0,20.0,9.0,1.0,12.0,0.0,4.0,1.0,8.0,1.0,167.0,1.0,3.0,1.0,1.0,34.0,2.0,36.0,2.0,14.0,49.0,0.0,1.0,12.0,112.0,1.0,1.0,1.0,14.0,40.0,0.0,134.0,1.0,5308.0,11
41.0,3.0,161.0,21.0,32.0,1.0,4.0,33.0,7.0,1.0,1.0,1.0,4.0,15.0,34.0,45.0,15.0,33.0,20.0,9.0,9.0,33.0,1.0,0.0,1.0,8.0,0.0,159.0,0.0,9.0,0.0,1.0,46.0,2.0,36.0,5.0,14.0,47.0,1.0,0.0,16.0,108.0,1.0,4.0,1.0,34.0,40.0,1.0,53.0,1.0,5308.0,11
41.0,1.0,92.0,1.0,13.0,1.0,4.0,14.0,11.0,1.0,0.0,1.0,1.0,1.0,13.0,45.0,3.0,33.0,28.0,9.0,5.0,12.0,1.0,0.0,1.0,8.0,1.0,92.0,1.0,5.0,1.0,1.0,40.0,2.0,36.0,5.0,14.0,49.0,0.0,0.0,5.0,112.0,1.0,1.0,1.0,1.0,40.0,1.0,134.0,1.0,5308.0,11
41.0,3.0,171.0,9.0,13.0,1.0,4.0,14.0,11.0,1.0,1.0,1.0,2.0,15.0,13.0,45.0,16.0,28.0,20.0,9.0,3.0,12.0,1.0,4.0,1.0,8.0,1.0,167.0,1.0,10.0,1.0,1.0,40.0,1.0,32.0,5.0,14.0,49.0,0.0,1.0,26.0,112.0,0.0,1.0,1.0,14.0,40.0,1.0,134.0,1.0,5308.0,11
34.0,1.0,97.0,3.0,13.0,1.0,4.0,14.0,11.0,1.0,1.0,1.0,1.0,15.0,13.0,45.0,10.0,33.0,20.0,9.0,1.0,12.0,0.0,4.0,1.0,8.0,1.0,167.0,1.0,3.0,1.0,1.0,34.0,2.0,36.0,2.0,14.0,49.0,0.0,1.0,12.0,112.0,1.0,1.0,1.0,14.0,40.0,0.0,134.0,1.0,5308.0,11
34.0,3.0,0.0,21.0,13.0,1.0,4.0,14.0,11.0,1.0,1.0,1.0,4.0,15.0,13.0,45.0,9.0,33.0,20.0,9.0,0.0,12.0,0.0,3.0,1.0,8.0,1.0,0.0,1.0,0.0,1.0,1.0,34.0,2.0,36.0,0.0,14.0,49.0,1.0,0.0,1.0,112.0,1.0,1.0,1.0,32.0,40.0,1.0,134.0,1.0,5308.0,11
41.0,4.0,99.0,12.0,13.0,1.0,4.0,14.0,11.0,1.0,1.0,1.0,3.0,15.0,13.0,45.0,4.0,33.0,20.0,9.0,1.0,12.0,1.0,1.0,1.0,0.0,1.0,97.0,1.0,10.0,1.0,1.0,35.0,0.0,36.0,5.0,14.0,49.0,0.0,0.0,14.0,112.0,1.0,1.0,1.0,6.0,40.0,1.0,134.0,1.0,5308.0,11
46.0,3.0,168.0,4.0,13.0,0.0,2.0,14.0,11.0,1.0,0.0,1.0,2.0,15.0,13.0,45.0,5.0,33.0,60.0,9.0,3.0,12.0,1.0,0.0,1.0,8.0,1.0,166.0,1.0,7.0,1.0,1.0,44.0,2.0,36.0,4.0,14.0,49.0,0.0,0.0,21.0,112.0,1.0,1.0,1.0,19.0,44.0,1.0,134.0,1.0,5308.0,11
41.0,3.0,72.0,21.0,32.0,1.0,4.0,14.0,7.0,1.0,0.0,1.0,4.0,15.0,34.0,45.0,6.0,33.0,20.0,9.0,4.0,12.0,1.0,0.0,1.0,8.0,0.0,72.0,0.0,6.0,1.0,1.0,46.0,2.0,36.0,5.0,14.0,49.0,1.0,0.0,3.0,112.0,1.0,0.0,1.0,34.0,46.0,1.0,45.0,1.0,5308.0,11
41.0,3.0,3.0,21.0,3.0,1.0,4.0,4.0,6.0,1.0,0.0,1.0,4.0,5.0,13.0,45.0,0.0,33.0,8.0,9.0,1.0,12.0,1.0,0.0,1.0,8.0,1.0,3.0,0.0,2.0,0.0,1.0,40.0,2.0,36.0,5.0,4.0,49.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,5.0,40.0,1.0,36.0,1.0,5308.0,11
41.0,3.0,145.0,21.0,11.0,1.0,4.0,12.0,0.0,1.0,1.0,1.0,4.0,15.0,13.0,45.0,15.0,33.0,20.0,9.0,9.0,12.0,1.0,0.0,1.0,8.0,0.0,143.0,0.0,9.0,0.0,1.0,48.0,2.0,36.0,5.0,14.0,49.0,1.0,0.0,16.0,83.0,1.0,1.0,1.0,13.0,40.0,1.0,37.0,1.0,5308.0,11
41.0,3.0,39.0,21.0,36.0,1.0,4.0,37.0,8.0,1.0,0.0,1.0,4.0,38.0,13.0,45.0,0.0,33.0,8.0,9.0,1.0,12.0,1.0,0.0,1.0,8.0,1.0,39.0,0.0,2.0,0.0,1.0,40.0,2.0,36.0,5.0,37.0,49.0,1.0,0.0,2.0,55.0,1.0,1.0,0.0,38.0,40.0,1.0,7.0,1.0,5308.0,11
41.0,3.0,134.0,21.0,11.0,1.0,4.0,12.0,0.0,1.0,1.0,1.0,4.0,15.0,13.0,45.0,15.0,33.0,20.0,9.0,9.0,12.0,1.0,0.0,1.0,8.0,0.0,132.0,0.0,9.0,0.0,1.0,48.0,2.0,36.0,5.0,14.0,49.0,1.0,0.0,16.0,72.0,1.0,1.0,1.0,13.0,40.0,1.0,24.0,1.0,5308.0,11
41.0,3.0,8.0,21.0,13.0,1.0,4.0,14.0,2.0,1.0,0.0,1.0,4.0,15.0,13.0,45.0,0.0,33.0,8.0,9.0,1.0,12.0,1.0,0.0,1.0,8.0,1.0,8.0,0.0,2.0,0.0,1.0,40.0,2.0,36.0,5.0,14.0,49.0,1.0,0.0,2.0,8.0,1.0,0.0,0.0,15.0,40.0,1.0,91.0,1.0,5308.0,11
41.0,3.0,126.0,21.0,8.0,1.0,4.0,9.0,10.0,1.0,1.0,1.0,4.0,15.0,10.0,45.0,15.0,33.0,20.0,9.0,9.0,9.0,1.0,0.0,1.0,8.0,0.0,124.0,0.0,9.0,0.0,1.0,50.0,2.0,36.0,5.0,14.0,51.0,1.0,0.0,16.0,48.0,1.0,1.0,1.0,10.0,40.0,1.0,131.0,1.0,5308.0,11
41.0,1.0,92.0,1.0,13.0,1.0,4.0,14.0,11.0,1.0,0.0,1.0,1.0,1.0,13.0,45.0,3.0,33.0,28.0,9.0,5.0,12.0,1.0,0.0,1.0,8.0,1.0,92.0,1.0,5.0,1.0,1.0,40.0,2.0,36.0,5.0,14.0,49.0,0.0,0.0,5.0,112.0,1.0,1.0,1.0,1.0,40.0,1.0,134.0,1.0,5308.0,11
41.0,3.0,171.0,8.0,13.0,1.0,4.0,14.0,11.0,1.0,1.0,1.0,2.0,15.0,13.0,45.0,16.0,16.0,20.0,9.0,3.0,12.0,1.0,4.0,1.0,8.0,1.0,167.0,1.0,10.0,1.0,1.0,40.0,1.0,22.0,5.0,14.0,49.0,0.0,1.0,26.0,112.0,0.0,1.0,1.0,14.0,40.0,1.0,134.0,1.0,5308.0,11
34.0,1.0,97.0,3.0,13.0,1.0,4.0,14.0,11.0,1.0,1.0,1.0,1.0,15.0,13.0,45.0,10.0,33.0,20.0,9.0,1.0,12.0,0.0,4.0,1.0,8.0,1.0,167.0,1.0,3.0,1.0,1.0,34.0,2.0,36.0,2.0,14.0,49.0,0.0,1.0,12.0,112.0,1.0,1.0,1.0,14.0,40.0,0.0,134.0,1.0,5308.0,11
34.0,3.0,0.0,21.0,13.0,1.0,4.0,14.0,11.0,1.0,1.0,1.0,4.0,15.0,13.0,45.0,9.0,33.0,20.0,9.0,0.0,12.0,0.0,3.0,1.0,8.0,1.0,0.0,1.0,0.0,1.0,1.0,34.0,2.0,36.0,0.0,14.0,49.0,1.0,0.0,1.0,112.0,1.0,1.0,1.0,32.0,40.0,1.0,134.0,1.0,5308.0,11
41.0,4.0,99.0,12.0,13.0,1.0,4.0,14.0,11.0,1.0,1.0,1.0,3.0,15.0,13.0,45.0,4.0,33.0,20.0,9.0,1.0,12.0,1.0,1.0,1.0,0.0,1.0,97.0,1.0,10.0,1.0,1.0,35.0,0.0,36.0,5.0,14.0,49.0,0.0,0.0,14.0,112.0,1.0,1.0,1.0,6.0,40.0,1.0,134.0,1.0,5308.0,11
46.0,3.0,168.0,4.0,13.0,0.0,2.0,14.0,11.0,1.0,0.0,1.0,2.0,15.0,13.0,45.0,5.0,33.0,60.0,9.0,3.0,12.0,1.0,0.0,1.0,8.0,1.0,166.0,1.0,7.0,1.0,1.0,44.0,2.0,36.0,4.0,14.0,49.0,0.0,0.0,21.0,112.0,1.0,1.0,1.0,19.0,44.0,1.0,134.0,1.0,5308.0,11
41.0,3.0,61.0,21.0,21.0,1.0,4.0,14.0,4.0,1.0,0.0,1.0,4.0,15.0,23.0,45.0,6.0,33.0,20.0,9.0,4.0,12.0,1.0,0.0,1.0,8.0,0.0,61.0,0.0,6.0,1.0,1.0,46.0,2.0,36.0,5.0,14.0,49.0,1.0,0.0,3.0,112.0,1.0,0.0,1.0,23.0,46.0,1.0,0.0,1.0,5308.0,11
41.0,3.0,50.0,21.0,36.0,1.0,4.0,37.0,8.0,1.0,0.0,1.0,4.0,38.0,13.0,45.0,0.0,33.0,8.0,9.0,1.0,12.0,1.0,0.0,1.0,8.0,1.0,50.0,0.0,2.0,0.0,1.0,40.0,2.0,36.0,5.0,37.0,49.0,1.0,0.0,2.0,66.0,1.0,1.0,0.0,38.0,40.0,1.0,18.0,1.0,5308.0,11
41.0,3.0,144.0,21.0,11.0,1.0,4.0,12.0,0.0,1.0,1.0,1.0,4.0,15.0,13.0,45.0,15.0,33.0,20.0,9.0,9.0,12.0,1.0,0.0,1.0,8.0,0.0,142.0,0.0,9.0,0.0,1.0,48.0,2.0,36.0,5.0,14.0,49.0,1.0,0.0,16.0,82.0,1.0,1.0,1.0,13.0,40.0,1.0,34.0,1.0,5308.0,11
41.0,3.0,9.0,21.0,13.0,1.0,4.0,14.0,2.0,1.0,0.0,1.0,4.0,15.0,13.0,45.0,0.0,33.0,8.0,9.0,1.0,12.0,1.0,0.0,1.0,8.0,1.0,9.0,0.0,2.0,0.0,1.0,40.0,2.0,36.0,5.0,14.0,49.0,1.0,0.0,2.0,9.0,1.0,0.0,0.0,15.0,40.0,1.0,92.0,1.0,5308.0,11
41.0,3.0,121.0,21.0,8.0,1.0,4.0,9.0,10.0,1.0,1.0,1.0,4.0,15.0,10.0,45.0,15.0,33.0,20.0,9.0,9.0,9.0,1.0,0.0,1.0,8.0,0.0,119.0,0.0,9.0,0.0,1.0,48.0,2.0,36.0,5.0,14.0,49.0,1.0,0.0,16.0,43.0,1.0,1.0,1.0,10.0,40.0,1.0,126.0,1.0,5308.0,11
41.0,3.0,171.0,6.0,13.0,1.0,4.0,14.0,11.0,1.0,1.0,1.0,2.0,15.0,13.0,45.0,16.0,10.0,20.0,9.0,3.0,12.0,1.0,4.0,1.0,8.0,1.0,167.0,1.0,10.0,1.0,1.0,40.0,1.0,3.0,5.0,14.0,49.0,0.0,1.0,26.0,112.0,0.0,1.0,1.0,14.0,40.0,1.0,134.0,1.0,5308.0,11
34.0,1.0,97.0,3.0,13.0,1.0,4.0,14.0,11.0,1.0,1.0,1.0,1.0,15.0,13.0,45.0,10.0,33.0,20.0,9.0,1.0,12.0,0.0,4.0,1.0,8.0,1.0,167.0,1.0,3.0,1.0,1.0,34.0,2.0,36.0,2.0,14.0,49.0,0.0,1.0,12.0,112.0,1.0,1.0,1.0,14.0,40.0,0.0,134.0,1.0,5308.0,11
41.0,3.0,155.0,21.0,21.0,1.0,4.0,22.0,4.0,1.0,1.0,1.0,4.0,15.0,23.0,45.0,15.0,33.0,20.0,9.0,9.0,22.0,1.0,0.0,1.0,8.0,0.0,153.0,0.0,9.0,0.0,1.0,46.0,2.0,36.0,5.0,14.0,47.0,1.0,0.0,16.0,102.0,1.0,2.0,1.0,23.0,40.0,1.0,0.0,1.0,5308.0,11
41.0,1.0,92.0,1.0,13.0,1.0,4.0,14.0,11.0,1.0,0.0,1.0,1.0,1.0,13.0,45.0,3.0,33.0,28.0,9.0,5.0,12.0,1.0,0.0,1.0,8.0,1.0,92.0,1.0,5.0,1.0,1.0,40.0,2.0,36.0,5.0,14.0,49.0,0.0,0.0,5.0,112.0,1.0,1.0,1.0,1.0,40.0,1.0,134.0,1.0,5308.0,11
41.0,3.0,171.0,8.0,13.0,1.0,4.0,14.0,11.0,1.0,1.0,1.0,2.0,15.0,13.0,45.0,16.0,4.0,20.0,9.0,3.0,12.0,1.0,4.0,1.0,8.0,1.0,167.0,1.0,10.0,1.0,1.0,40.0,1.0,20.0,5.0,14.0,49.0,0.0,1.0,26.0,112.0,0.0,1.0,1.0,14.0,40.0,1.0,134.0,1.0,5308.0,11
34.0,1.0,97.0,3.0,13.0,1.0,4.0,14.0,11.0,1.0,1.0,1.0,1.0,15.0,13.0,45.0,10.0,33.0,20.0,9.0,1.0,12.0,0.0,4.0,1.0,8.0,1.0,167.0,1.0,3.0,1.0,1.0,34.0,2.0,36.0,2.0,14.0,49.0,0.0,1.0,12.0,112.0,1.0,1.0,1.0,14.0,40.0,0.0,134.0,1.0,5308.0,11
34.0,3.0,0.0,21.0,13.0,1.0,4.0,14.0,11.0,1.0,1.0,1.0,4.0,15.0,13.0,45.0,9.0,33.0,20.0,9.0,0.0,12.0,0.0,3.0,1.0,8.0,1.0,0.0,1.0,0.0,1.0,1.0,34.0,2.0,36.0,0.0,14.0,49.0,1.0,0.0,1.0,112.0,1.0,1.0,1.0,32.0,40.0,1.0,134.0,1.0,5308.0,11
41.0,4.0,99.0,12.0,13.0,1.0,4.0,14.0,11.0,1.0,1.0,1.0,3.0,15.0,13.0,45.0,4.0,33.0,20.0,9.0,1.0,12.0,1.0,1.0,1.0,0.0,1.0,97.0,1.0,10.0,1.0,1.0,35.0,0.0,36.0,5.0,14.0,49.0,0.0,0.0,14.0,112.0,1.0,1.0,1.0,6.0,40.0,1.0,134.0,1.0,5308.0,11
46.0,3.0,168.0,4.0,13.0,0.0,2.0,14.0,11.0,1.0,0.0,1.0,2.0,15.0,13.0,45.0,5.0,33.0,60.0,9.0,3.0,12.0,1.0,0.0,1.0,8.0,1.0,166.0,1.0,7.0,1.0,1.0,44.0,2.0,36.0,4.0,14.0,49.0,0.0,0.0,21.0,112.0,1.0,1.0,1.0,19.0,44.0,1.0,134.0,1.0,5308.0,11
41.0,3.0,61.0,21.0,21.0,1.0,4.0,14.0,4.0,1.0,0.0,1.0,4.0,15.0,23.0,45.0,6.0,33.0,20.0,9.0,4.0,12.0,1.0,0.0,1.0,8.0,0.0,61.0,0.0,6.0,1.0,1.0,46.0,2.0,36.0,5.0,14.0,49.0,1.0,0.0,3.0,112.0,1.0,0.0,1.0,23.0,46.0,1.0,0.0,1.0,5308.0,11
41.0,3.0,44.0,21.0,36.0,1.0,4.0,37.0,8.0,1.0,0.0,1.0,4.0,38.0,13.0,45.0,0.0,33.0,8.0,9.0,1.0,12.0,1.0,0.0,1.0,8.0,1.0,44.0,0.0,2.0,0.0,1.0,40.0,2.0,36.0,5.0,37.0,49.0,1.0,0.0,2.0,60.0,1.0,1.0,0.0,38.0,40.0,1.0,12.0,1.0,5308.0,11
41.0,3.0,138.0,21.0,11.0,1.0,4.0,12.0,0.0,1.0,1.0,1.0,4.0,15.0,13.0,45.0,15.0,33.0,20.0,9.0,9.0,12.0,1.0,0.0,1.0,8.0,0.0,136.0,0.0,9.0,0.0,1.0,48.0,2.0,36.0,5.0,14.0,49.0,1.0,0.0,16.0,76.0,1.0,1.0,1.0,13.0,40.0,1.0,28.0,1.0,5308.0,11
41.0,3.0,12.0,21.0,13.0,1.0,4.0,14.0,2.0,1.0,0.0,1.0,4.0,15.0,13.0,45.0,0.0,33.0,8.0,9.0,1.0,12.0,1.0,0.0,1.0,8.0,1.0,12.0,0.0,2.0,0.0,1.0,40.0,2.0,36.0,5.0,14.0,49.0,1.0,0.0,2.0,12.0,1.0,0.0,0.0,15.0,40.0,1.0,95.0,1.0,5308.0,11
41.0,3.0,120.0,21.0,8.0,1.0,4.0,9.0,10.0,1.0,1.0,1.0,4.0,15.0,10.0,45.0,15.0,33.0,20.0,9.0,9.0,9.0,1.0,0.0,1.0,8.0,0.0,118.0,0.0,9.0,0.0,1.0,48.0,2.0,36.0,5.0,14.0,49.0,1.0,0.0,16.0,42.0,1.0,1.0,1.0,10.0,40.0,1.0,125.0,1.0,5308.0,11
41.0,3.0,171.0,9.0,13.0,1.0,4.0,14.0,11.0,1.0,1.0,1.0,2.0,15.0,13.0,45.0,16.0,30.0,20.0,9.0,3.0,12.0,1.0,4.0,1.0,8.0,1.0,167.0,1.0,10.0,1.0,1.0,40.0,1.0,34.0,5.0,14.0,49.0,0.0,1.0,26.0,112.0,0.0,1.0,1.0,14.0,40.0,1.0,134.0,1.0,5308.0,11
34.0,1.0,97.0,3.0,13.0,1.0,4.0,14.0,11.0,1.0,1.0,1.0,1.0,15.0,13.0,45.0,10.0,33.0,20.0,9.0,1.0,12.0,0.0,4.0,1.0,8.0,1.0,167.0,1.0,3.0,1.0,1.0,34.0,2.0,36.0,2.0,14.0,49.0,0.0,1.0,12.0,112.0,1.0,1.0,1.0,14.0,40.0,0.0,134.0,1.0,5308.0,11
41.0,3.0,155.0,21.0,21.0,1.0,4.0,22.0,4.0,1.0,1.0,1.0,4.0,15.0,23.0,45.0,15.0,33.0,20.0,9.0,9.0,22.0,1.0,0.0,1.0,8.0,0.0,153.0,0.0,9.0,0.0,1.0,46.0,2.0,36.0,5.0,14.0,47.0,1.0,0.0,16.0,102.0,1.0,2.0,1.0,23.0,40.0,1.0,0.0,1.0,5308.0,11
41.0,1.0,92.0,1.0,13.0,1.0,4.0,14.0,11.0,1.0,0.0,1.0,1.0,1.0,13.0,45.0,3.0,33.0,28.0,9.0,5.0,12.0,1.0,0.0,1.0,8.0,1.0,92.0,1.0,5.0,1.0,1.0,40.0,2.0,36.0,5.0,14.0,49.0,0.0,0.0,5.0,112.0,1.0,1.0,1.0,1.0,40.0,1.0,134.0,1.0,5308.0,11
41.0,3.0,171.0,7.0,13.0,1.0,4.0,14.0,11.0,1.0,1.0,1.0,2.0,15.0,13.0,45.0,16.0,22.0,20.0,9.0,3.0,12.0,1.0,4.0,1.0,8.0,1.0,167.0,1.0,10.0,1.0,1.0,40.0,1.0,14.0,5.0,14.0,49.0,0.0,1.0,26.0,112.0,0.0,1.0,1.0,14.0,40.0,1.0,134.0,1.0,5308.0,11
34.0,1.0,97.0,3.0,13.0,1.0,4.0,14.0,11.0,1.0,1.0,1.0,1.0,15.0,13.0,45.0,10.0,33.0,20.0,9.0,1.0,12.0,0.0,4.0,1.0,8.0,1.0,167.0,1.0,3.0,1.0,1.0,34.0,2.0,36.0,2.0,14.0,49.0,0.0,1.0,12.0,112.0,1.0,1.0,1.0,14.0,40.0,0.0,134.0,1.0,5308.0,11
34.0,3.0,0.0,21.0,13.0,1.0,4.0,14.0,11.0,1.0,1.0,1.0,4.0,15.0,13.0,45.0,9.0,33.0,20.0,9.0,0.0,12.0,0.0,3.0,1.0,8.0,1.0,0.0,1.0,0.0,1.0,1.0,34.0,2.0,36.0,0.0,14.0,49.0,1.0,0.0,1.0,112.0,1.0,1.0,1.0,32.0,40.0,1.0,134.0,1.0,5308.0,11
41.0,4.0,99.0,12.0,13.0,1.0,4.0,14.0,11.0,1.0,1.0,1.0,3.0,15.0,13.0,45.0,4.0,33.0,20.0,9.0,1.0,12.0,1.0,1.0,1.0,0.0,1.0,97.0,1.0,10.0,1.0,1.0,35.0,0.0,36.0,5.0,14.0,49.0,0.0,0.0,14.0,112.0,1.0,1.0,1.0,6.0,40.0,1.0,134.0,1.0,5308.0,11
46.0,3.0,168.0,4.0,13.0,0.0,2.0,14.0,11.0,1.0,0.0,1.0,2.0,15.0,13.0,45.0,5.0,33.0,60.0,9.0,3.0,12.0,1.0,0.0,1.0,8.0,1.0,166.0,1.0,7.0,1.0,1.0,44.0,2.0,36.0,4.0,14.0,49.0,0.0,0.0,21.0,112.0,1.0,1.0,1.0,19.0,44.0,1.0,134.0,1.0,5308.0,11
41.0,3.0,61.0,21.0,21.0,1.0,4.0,14.0,4.0,1.0,0.0,1.0,4.0,15.0,23.0,45.0,6.0,33.0,20.0,9.0,4.0,12.0,1.0,0.0,1.0,8.0,0.0,61.0,0.0,6.0,1.0,1.0,46.0,2.0,36.0,5.0,14.0,49.0,1.0,0.0,3.0,112.0,1.0,0.0,1.0,23.0,46.0,1.0,0.0,1.0,5308.0,11
41.0,3.0,48.0,21.0,36.0,1.0,4.0,37.0,8.0,1.0,0.0,1.0,4.0,38.0,13.0,45.0,0.0,33.0,8.0,9.0,1.0,12.0,1.0,0.0,1.0,8.0,1.0,48.0,0.0,2.0,0.0,1.0,40.0,2.0,36.0,5.0,37.0,49.0,1.0,0.0,2.0,64.0,1.0,1.0,0.0,38.0,40.0,1.0,16.0,1.0,5308.0,11
41.0,3.0,143.0,21.0,11.0,1.0,4.0,12.0,0.0,1.0,1.0,1.0,4.0,15.0,13.0,45.0,15.0,33.0,20.0,9.0,9.0,12.0,1.0,0.0,1.0,8.0,0.0,141.0,0.0,9.0,0.0,1.0,48.0,2.0,36.0,5.0,14.0,49.0,1.0,0.0,16.0,81.0,1.0,1.0,1.0,13.0,40.0,1.0,33.0,1.0,5308.0,11
41.0,3.0,32.0,21.0,13.0,1.0,4.0,14.0,2.0,1.0,0.0,1.0,4.0,15.0,13.0,45.0,0.0,33.0,8.0,9.0,1.0,12.0,1.0,0.0,1.0,8.0,1.0,32.0,0.0,2.0,0.0,1.0,40.0,2.0,36.0,5.0,14.0,49.0,1.0,0.0,2.0,32.0,1.0,0.0,0.0,15.0,40.0,1.0,115.0,1.0,5308.0,11
